account_id,year_and_month,mrr_amount,previous_mrr,movement_type
A-95b24a,2023-07,4887.0,0.0,New
A-95b24a,2023-08,0.0,4887.0,Churn
A-95b24a,2023-09,0.0,0.0,NoChange
A-95b24a,2023-10,8284.0,0.0,New
A-95b24a,2023-11,0.0,8284.0,Churn
A-95b24a,2023-12,722.0,0.0,New
A-95b24a,2024-01,8557.0,722.0,Expansion
A-95b24a,2024-02,0.0,8557.0,Churn
A-95b24a,2024-03,0.0,0.0,NoChange
A-95b24a,2024-04,0.0,0.0,NoChange
A-95b24a,2024-05,0.0,0.0,NoChange
A-95b24a,2024-06,1862.0,0.0,New
A-95b24a,2024-07,0.0,1862.0,Churn
A-95b24a,2024-08,0.0,0.0,NoChange
A-95b24a,2024-09,722.0,0.0,New
A-95b24a,2024-10,0.0,722.0,Churn
A-95b24a,2024-11,0.0,0.0,NoChange
A-95b24a,2024-12,0.0,0.0,NoChange
A-96215d,2023-01,0.0,,Inactive
A-96215d,2023-02,0.0,0.0,NoChange
A-96215d,2023-03,0.0,0.0,NoChange
A-96215d,2023-04,0.0,0.0,NoChange
A-96215d,2023-05,0.0,0.0,NoChange
A-96215d,2023-06,0.0,0.0,NoChange
A-96215d,2023-07,0.0,0.0,NoChange
A-96215d,2023-08,0.0,0.0,NoChange
A-96215d,2023-09,0.0,0.0,NoChange
A-96215d,2023-10,0.0,0.0,NoChange
A-96215d,2023-11,0.0,0.0,NoChange
A-96215d,2023-12,0.0,0.0,NoChange
A-96215d,2024-01,0.0,0.0,NoChange
A-96215d,2024-02,0.0,0.0,NoChange
A-96215d,2024-03,0.0,0.0,NoChange
A-96215d,2024-04,0.0,0.0,NoChange
A-96215d,2024-05,0.0,0.0,NoChange
A-96215d,2024-06,0.0,0.0,NoChange
A-96215d,2024-07,0.0,0.0,NoChange
A-96215d,2024-08,1990.0,0.0,New
A-96215d,2024-09,6803.0,1990.0,Expansion
A-96215d,2024-10,1029.0,6803.0,Contraction
A-96215d,2024-11,490.0,1029.0,Contraction
A-96215d,2024-12,0.0,490.0,Churn
A-96bbc6,2023-01,0.0,,Inactive
A-96bbc6,2023-02,0.0,0.0,NoChange
A-96bbc6,2023-03,0.0,0.0,NoChange
A-96bbc6,2023-04,0.0,0.0,NoChange
A-96bbc6,2023-05,0.0,0.0,NoChange
A-96bbc6,2023-06,0.0,0.0,NoChange
A-96bbc6,2023-07,0.0,0.0,NoChange
A-96bbc6,2023-08,0.0,0.0,NoChange
A-96bbc6,2023-09,0.0,0.0,NoChange
A-96bbc6,2023-10,0.0,0.0,NoChange
A-96bbc6,2023-11,0.0,0.0,NoChange
A-96bbc6,2023-12,0.0,0.0,NoChange
A-96bbc6,2024-01,0.0,0.0,NoChange
A-96bbc6,2024-02,0.0,0.0,NoChange
A-96bbc6,2024-03,0.0,0.0,NoChange
A-96bbc6,2024-04,0.0,0.0,NoChange
A-96bbc6,2024-05,3822.0,0.0,New
A-96bbc6,2024-06,7761.0,3822.0,Expansion
A-96bbc6,2024-07,0.0,7761.0,Churn
A-96bbc6,2024-08,0.0,0.0,NoChange
A-96bbc6,2024-09,5047.0,0.0,New
A-96bbc6,2024-10,0.0,5047.0,Churn
A-96bbc6,2024-11,0.0,0.0,NoChange
A-96bbc6,2024-12,13796.0,0.0,New
A-96e141,2023-01,0.0,,Inactive
A-96e141,2023-02,0.0,0.0,NoChange
A-96e141,2023-03,0.0,0.0,NoChange
A-96e141,2023-04,0.0,0.0,NoChange
A-96e141,2023-05,0.0,0.0,NoChange
A-96e141,2023-06,0.0,0.0,NoChange
A-96e141,2023-07,0.0,0.0,NoChange
A-96e141,2023-08,0.0,0.0,NoChange
A-96e141,2023-09,0.0,0.0,NoChange
A-96e141,2023-10,0.0,0.0,NoChange
A-96e141,2023-11,0.0,0.0,NoChange
A-96e141,2023-12,1568.0,0.0,New
A-96e141,2024-01,0.0,1568.0,Churn
A-96e141,2024-02,0.0,0.0,NoChange
A-96e141,2024-03,1078.0,0.0,New
A-96e141,2024-04,0.0,1078.0,Churn
A-96e141,2024-05,2786.0,0.0,New
A-96e141,2024-06,0.0,2786.0,Churn
A-96e141,2024-07,0.0,0.0,NoChange
A-96e141,2024-08,10036.0,0.0,New
A-96e141,2024-09,0.0,10036.0,Churn
A-96e141,2024-10,0.0,0.0,NoChange
A-96e141,2024-11,0.0,0.0,NoChange
A-96e141,2024-12,0.0,0.0,NoChange
A-970c97,2023-01,0.0,,Inactive
A-970c97,2023-02,0.0,0.0,NoChange
A-970c97,2023-03,0.0,0.0,NoChange
A-970c97,2023-04,0.0,0.0,NoChange
A-970c97,2023-05,0.0,0.0,NoChange
A-970c97,2023-06,0.0,0.0,NoChange
A-970c97,2023-07,0.0,0.0,NoChange
A-970c97,2023-08,0.0,0.0,NoChange
A-970c97,2023-09,0.0,0.0,NoChange
A-970c97,2023-10,0.0,0.0,NoChange
A-970c97,2023-11,0.0,0.0,NoChange
A-970c97,2023-12,0.0,0.0,NoChange
A-970c97,2024-01,0.0,0.0,NoChange
A-970c97,2024-02,0.0,0.0,NoChange
A-970c97,2024-03,5572.0,0.0,New
A-970c97,2024-04,0.0,5572.0,Churn
A-970c97,2024-05,0.0,0.0,NoChange
A-970c97,2024-06,0.0,0.0,NoChange
A-970c97,2024-07,6258.0,0.0,New
A-970c97,2024-08,0.0,6258.0,Churn
A-970c97,2024-09,0.0,0.0,NoChange
A-970c97,2024-10,0.0,0.0,NoChange
A-970c97,2024-11,2107.0,0.0,New
A-970c97,2024-12,1444.0,2107.0,Contraction
A-9779ad,2023-01,0.0,,Inactive
A-9779ad,2023-02,0.0,0.0,NoChange
A-9779ad,2023-03,0.0,0.0,NoChange
A-9779ad,2023-04,0.0,0.0,NoChange
A-9779ad,2023-05,0.0,0.0,NoChange
A-9779ad,2023-06,0.0,0.0,NoChange
A-9779ad,2023-07,0.0,0.0,NoChange
A-9779ad,2023-08,0.0,0.0,NoChange
A-9779ad,2023-09,0.0,0.0,NoChange
A-9779ad,2023-10,0.0,0.0,NoChange
A-9779ad,2023-11,0.0,0.0,NoChange
A-9779ad,2023-12,0.0,0.0,NoChange
A-9779ad,2024-01,0.0,0.0,NoChange
A-9779ad,2024-02,0.0,0.0,NoChange
A-9779ad,2024-03,0.0,0.0,NoChange
A-9779ad,2024-04,7960.0,0.0,New
A-9779ad,2024-05,7960.0,7960.0,NoChange
A-9779ad,2024-06,7960.0,7960.0,NoChange
A-9779ad,2024-07,7960.0,7960.0,NoChange
A-9779ad,2024-08,1960.0,7960.0,Contraction
A-9779ad,2024-09,1960.0,1960.0,NoChange
A-9779ad,2024-10,7960.0,1960.0,Expansion
A-9779ad,2024-11,0.0,7960.0,Churn
A-9779ad,2024-12,7960.0,0.0,New
A-977ca0,2023-01,0.0,,Inactive
A-977ca0,2023-02,1194.0,0.0,New
A-977ca0,2023-03,494.0,1194.0,Contraction
A-977ca0,2023-04,5341.0,494.0,Expansion
A-977ca0,2023-05,0.0,5341.0,Churn
A-977ca0,2023-06,0.0,0.0,NoChange
A-977ca0,2023-07,0.0,0.0,NoChange
A-977ca0,2023-08,18109.0,0.0,New
A-977ca0,2023-09,0.0,18109.0,Churn
A-977ca0,2023-10,209.0,0.0,New
A-977ca0,2023-11,0.0,209.0,Churn
A-977ca0,2023-12,0.0,0.0,NoChange
A-977ca0,2024-01,114.0,0.0,New
A-977ca0,2024-02,0.0,114.0,Churn
A-977ca0,2024-03,294.0,0.0,New
A-977ca0,2024-04,0.0,294.0,Churn
A-977ca0,2024-05,0.0,0.0,NoChange
A-977ca0,2024-06,0.0,0.0,NoChange
A-977ca0,2024-07,1899.0,0.0,New
A-977ca0,2024-08,1715.0,1899.0,Contraction
A-977ca0,2024-09,0.0,1715.0,Churn
A-977ca0,2024-10,0.0,0.0,NoChange
A-977ca0,2024-11,686.0,0.0,New
A-977ca0,2024-12,0.0,686.0,Churn
A-98a59a,2023-01,0.0,,Inactive
A-98a59a,2023-02,0.0,0.0,NoChange
A-98a59a,2023-03,0.0,0.0,NoChange
A-98a59a,2023-04,0.0,0.0,NoChange
A-98a59a,2023-05,0.0,0.0,NoChange
A-98a59a,2023-06,0.0,0.0,NoChange
A-98a59a,2023-07,0.0,0.0,NoChange
A-98a59a,2023-08,0.0,0.0,NoChange
A-98a59a,2023-09,3808.0,0.0,New
A-98a59a,2023-10,0.0,3808.0,Churn
A-98a59a,2023-11,3808.0,0.0,New
A-98a59a,2023-12,0.0,3808.0,Churn
A-98a59a,2024-01,0.0,0.0,NoChange
A-98a59a,2024-02,2744.0,0.0,New
A-98a59a,2024-03,0.0,2744.0,Churn
A-98a59a,2024-04,0.0,0.0,NoChange
A-98a59a,2024-05,1064.0,0.0,New
A-98a59a,2024-06,0.0,1064.0,Churn
A-98a59a,2024-07,0.0,0.0,NoChange
A-98a59a,2024-08,11144.0,0.0,New
A-98a59a,2024-09,11144.0,11144.0,NoChange
A-98a59a,2024-10,2744.0,11144.0,Contraction
A-98a59a,2024-11,0.0,2744.0,Churn
A-98a59a,2024-12,0.0,0.0,NoChange
A-993085,2023-01,0.0,,Inactive
A-993085,2023-02,0.0,0.0,NoChange
A-993085,2023-03,0.0,0.0,NoChange
A-993085,2023-04,0.0,0.0,NoChange
A-993085,2023-05,0.0,0.0,NoChange
A-993085,2023-06,0.0,0.0,NoChange
A-993085,2023-07,0.0,0.0,NoChange
A-993085,2023-08,2697.0,0.0,New
A-993085,2023-09,14129.0,2697.0,Expansion
A-993085,2023-10,15920.0,14129.0,Expansion
A-993085,2023-11,589.0,15920.0,Contraction
A-993085,2023-12,0.0,589.0,Churn
A-993085,2024-01,0.0,0.0,NoChange
A-993085,2024-02,0.0,0.0,NoChange
A-993085,2024-03,0.0,0.0,NoChange
A-993085,2024-04,0.0,0.0,NoChange
A-993085,2024-05,0.0,0.0,NoChange
A-993085,2024-06,1519.0,0.0,New
A-993085,2024-07,0.0,1519.0,Churn
A-993085,2024-08,589.0,0.0,New
A-993085,2024-09,4655.0,589.0,Expansion
A-993085,2024-10,8358.0,4655.0,Expansion
A-993085,2024-11,0.0,8358.0,Churn
A-993085,2024-12,0.0,0.0,NoChange
A-9a532a,2023-01,0.0,,Inactive
A-9a532a,2023-02,0.0,0.0,NoChange
A-9a532a,2023-03,0.0,0.0,NoChange
A-9a532a,2023-04,0.0,0.0,NoChange
A-9a532a,2023-05,0.0,0.0,NoChange
A-9a532a,2023-06,0.0,0.0,NoChange
A-9a532a,2023-07,0.0,0.0,NoChange
A-9a532a,2023-08,0.0,0.0,NoChange
A-9a532a,2023-09,0.0,0.0,NoChange
A-9a532a,2023-10,0.0,0.0,NoChange
A-9a532a,2023-11,0.0,0.0,NoChange
A-9a532a,2023-12,0.0,0.0,NoChange
A-9a532a,2024-01,0.0,0.0,NoChange
A-9a532a,2024-02,0.0,0.0,NoChange
A-9a532a,2024-03,0.0,0.0,NoChange
A-9a532a,2024-04,0.0,0.0,NoChange
A-9a532a,2024-05,0.0,0.0,NoChange
A-9a532a,2024-06,0.0,0.0,NoChange
A-9a532a,2024-07,0.0,0.0,NoChange
A-9a532a,2024-08,6567.0,0.0,New
A-9a532a,2024-09,2189.0,6567.0,Contraction
A-9a532a,2024-10,2189.0,2189.0,NoChange
A-9a532a,2024-11,0.0,2189.0,Churn
A-9a532a,2024-12,0.0,0.0,NoChange
A-9affe6,2023-01,0.0,,Inactive
A-9affe6,2023-02,0.0,0.0,NoChange
A-9affe6,2023-03,0.0,0.0,NoChange
A-9affe6,2023-04,1393.0,0.0,New
A-9affe6,2023-05,0.0,1393.0,Churn
A-9affe6,2023-06,133.0,0.0,New
A-9affe6,2023-07,0.0,133.0,Churn
A-9affe6,2023-08,0.0,0.0,NoChange
A-9affe6,2023-09,1064.0,0.0,New
A-9affe6,2023-10,1393.0,1064.0,Expansion
A-9affe6,2023-11,1176.0,1393.0,Contraction
A-9affe6,2023-12,0.0,1176.0,Churn
A-9affe6,2024-01,0.0,0.0,NoChange
A-9affe6,2024-02,1421.0,0.0,New
A-9affe6,2024-03,0.0,1421.0,Churn
A-9affe6,2024-04,0.0,0.0,NoChange
A-9affe6,2024-05,0.0,0.0,NoChange
A-9affe6,2024-06,2587.0,0.0,New
A-9affe6,2024-07,0.0,2587.0,Churn
A-9affe6,2024-08,0.0,0.0,NoChange
A-9affe6,2024-09,0.0,0.0,NoChange
A-9affe6,2024-10,342.0,0.0,New
A-9affe6,2024-11,1127.0,342.0,Expansion
A-9affe6,2024-12,0.0,1127.0,Churn
A-9b9fe9,2023-01,0.0,,Inactive
A-9b9fe9,2023-02,0.0,0.0,NoChange
A-9b9fe9,2023-03,0.0,0.0,NoChange
A-9b9fe9,2023-04,0.0,0.0,NoChange
A-9b9fe9,2023-05,0.0,0.0,NoChange
A-9b9fe9,2023-06,0.0,0.0,NoChange
A-9b9fe9,2023-07,0.0,0.0,NoChange
A-9b9fe9,2023-08,0.0,0.0,NoChange
A-9b9fe9,2023-09,0.0,0.0,NoChange
A-9b9fe9,2023-10,0.0,0.0,NoChange
A-9b9fe9,2023-11,1436.0,0.0,New
A-9b9fe9,2023-12,245.0,1436.0,Contraction
A-9b9fe9,2024-01,1176.0,245.0,Expansion
A-9b9fe9,2024-02,0.0,1176.0,Churn
A-9b9fe9,2024-03,0.0,0.0,NoChange
A-9b9fe9,2024-04,0.0,0.0,NoChange
A-9b9fe9,2024-05,0.0,0.0,NoChange
A-9b9fe9,2024-06,833.0,0.0,New
A-9b9fe9,2024-07,0.0,833.0,Churn
A-9b9fe9,2024-08,245.0,0.0,New
A-9b9fe9,2024-09,0.0,245.0,Churn
A-9b9fe9,2024-10,2508.0,0.0,New
A-9b9fe9,2024-11,13282.0,2508.0,Expansion
A-9b9fe9,2024-12,0.0,13282.0,Churn
A-9badbd,2023-01,0.0,,Inactive
A-9badbd,2023-02,0.0,0.0,NoChange
A-9badbd,2023-03,0.0,0.0,NoChange
A-9badbd,2023-04,0.0,0.0,NoChange
A-9badbd,2023-05,0.0,0.0,NoChange
A-9badbd,2023-06,0.0,0.0,NoChange
A-9badbd,2023-07,0.0,0.0,NoChange
A-9badbd,2023-08,0.0,0.0,NoChange
A-9badbd,2023-09,0.0,0.0,NoChange
A-9badbd,2023-10,0.0,0.0,NoChange
A-9badbd,2023-11,0.0,0.0,NoChange
A-9badbd,2023-12,0.0,0.0,NoChange
A-9badbd,2024-01,0.0,0.0,NoChange
A-9badbd,2024-02,0.0,0.0,NoChange
A-9badbd,2024-03,0.0,0.0,NoChange
A-9badbd,2024-04,0.0,0.0,NoChange
A-9badbd,2024-05,0.0,0.0,NoChange
A-9badbd,2024-06,532.0,0.0,New
A-9badbd,2024-07,5970.0,532.0,Expansion
A-9badbd,2024-08,2280.0,5970.0,Contraction
A-9badbd,2024-09,5014.0,2280.0,Expansion
A-9badbd,2024-10,3773.0,5014.0,Contraction
A-9badbd,2024-11,779.0,3773.0,Contraction
A-9badbd,2024-12,14129.0,779.0,Expansion
A-9bfc9f,2023-01,0.0,,Inactive
A-9bfc9f,2023-02,0.0,0.0,NoChange
A-9bfc9f,2023-03,0.0,0.0,NoChange
A-9bfc9f,2023-04,0.0,0.0,NoChange
A-9bfc9f,2023-05,0.0,0.0,NoChange
A-9bfc9f,2023-06,0.0,0.0,NoChange
A-9bfc9f,2023-07,0.0,0.0,NoChange
A-9bfc9f,2023-08,0.0,0.0,NoChange
A-9bfc9f,2023-09,2597.0,0.0,New
A-9bfc9f,2023-10,0.0,2597.0,Churn
A-9bfc9f,2023-11,0.0,0.0,NoChange
A-9bfc9f,2023-12,0.0,0.0,NoChange
A-9bfc9f,2024-01,1007.0,0.0,New
A-9bfc9f,2024-02,0.0,1007.0,Churn
A-9bfc9f,2024-03,6201.0,0.0,New
A-9bfc9f,2024-04,0.0,6201.0,Churn
A-9bfc9f,2024-05,0.0,0.0,NoChange
A-9bfc9f,2024-06,0.0,0.0,NoChange
A-9bfc9f,2024-07,5537.0,0.0,New
A-9bfc9f,2024-08,0.0,5537.0,Churn
A-9bfc9f,2024-09,0.0,0.0,NoChange
A-9bfc9f,2024-10,0.0,0.0,NoChange
A-9bfc9f,2024-11,0.0,0.0,NoChange
A-9bfc9f,2024-12,0.0,0.0,NoChange
A-9c18c4,2023-01,0.0,,Inactive
A-9c18c4,2023-02,0.0,0.0,NoChange
A-9c18c4,2023-03,0.0,0.0,NoChange
A-9c18c4,2023-04,0.0,0.0,NoChange
A-9c18c4,2023-05,0.0,0.0,NoChange
A-9c18c4,2023-06,0.0,0.0,NoChange
A-9c18c4,2023-07,0.0,0.0,NoChange
A-9c18c4,2023-08,4009.0,0.0,New
A-9c18c4,2023-09,0.0,4009.0,Churn
A-9c18c4,2023-10,0.0,0.0,NoChange
A-9c18c4,2023-11,2388.0,0.0,New
A-9c18c4,2023-12,6509.0,2388.0,Expansion
A-9c18c4,2024-01,0.0,6509.0,Churn
A-9c18c4,2024-02,0.0,0.0,NoChange
A-9c18c4,2024-03,539.0,0.0,New
A-9c18c4,2024-04,0.0,539.0,Churn
A-9c18c4,2024-05,0.0,0.0,NoChange
A-9c18c4,2024-06,0.0,0.0,NoChange
A-9c18c4,2024-07,0.0,0.0,NoChange
A-9c18c4,2024-08,0.0,0.0,NoChange
A-9c18c4,2024-09,2189.0,0.0,New
A-9c18c4,2024-10,2189.0,2189.0,NoChange
A-9c18c4,2024-11,0.0,2189.0,Churn
A-9c18c4,2024-12,0.0,0.0,NoChange
A-9ee962,2023-01,0.0,,Inactive
A-9ee962,2023-02,0.0,0.0,NoChange
A-9ee962,2023-03,0.0,0.0,NoChange
A-9ee962,2023-04,0.0,0.0,NoChange
A-9ee962,2023-05,0.0,0.0,NoChange
A-9ee962,2023-06,441.0,0.0,New
A-9ee962,2023-07,1225.0,441.0,Expansion
A-9ee962,2023-08,1470.0,1225.0,Expansion
A-9ee962,2023-09,0.0,1470.0,Churn
A-9ee962,2023-10,0.0,0.0,NoChange
A-9ee962,2023-11,0.0,0.0,NoChange
A-9ee962,2023-12,0.0,0.0,NoChange
A-9ee962,2024-01,0.0,0.0,NoChange
A-9ee962,2024-02,0.0,0.0,NoChange
A-9ee962,2024-03,0.0,0.0,NoChange
A-9ee962,2024-04,0.0,0.0,NoChange
A-9ee962,2024-05,342.0,0.0,New
A-9ee962,2024-06,5771.0,342.0,Expansion
A-9ee962,2024-07,171.0,5771.0,Contraction
A-9ee962,2024-08,0.0,171.0,Churn
A-9ee962,2024-09,0.0,0.0,NoChange
A-9ee962,2024-10,0.0,0.0,NoChange
A-9ee962,2024-11,0.0,0.0,NoChange
A-9ee962,2024-12,0.0,0.0,NoChange
A-9f0b68,2023-01,0.0,,Inactive
A-9f0b68,2023-02,0.0,0.0,NoChange
A-9f0b68,2023-03,0.0,0.0,NoChange
A-9f0b68,2023-04,0.0,0.0,NoChange
A-9f0b68,2023-05,0.0,0.0,NoChange
A-9f0b68,2023-06,0.0,0.0,NoChange
A-9f0b68,2023-07,0.0,0.0,NoChange
A-9f0b68,2023-08,0.0,0.0,NoChange
A-9f0b68,2023-09,0.0,0.0,NoChange
A-9f0b68,2023-10,0.0,0.0,NoChange
A-9f0b68,2023-11,0.0,0.0,NoChange
A-9f0b68,2023-12,0.0,0.0,NoChange
A-9f0b68,2024-01,0.0,0.0,NoChange
A-9f0b68,2024-02,0.0,0.0,NoChange
A-9f0b68,2024-03,0.0,0.0,NoChange
A-9f0b68,2024-04,0.0,0.0,NoChange
A-9f0b68,2024-05,418.0,0.0,New
A-9f0b68,2024-06,1990.0,418.0,Expansion
A-9f0b68,2024-07,6567.0,1990.0,Expansion
A-9f0b68,2024-08,4067.0,6567.0,Contraction
A-9f0b68,2024-09,2587.0,4067.0,Contraction
A-9f0b68,2024-10,12623.0,2587.0,Expansion
A-9f0b68,2024-11,266.0,12623.0,Contraction
A-9f0b68,2024-12,0.0,266.0,Churn
A-9f2731,2023-01,0.0,,Inactive
A-9f2731,2023-02,0.0,0.0,NoChange
A-9f2731,2023-03,0.0,0.0,NoChange
A-9f2731,2023-04,0.0,0.0,NoChange
A-9f2731,2023-05,0.0,0.0,NoChange
A-9f2731,2023-06,0.0,0.0,NoChange
A-9f2731,2023-07,0.0,0.0,NoChange
A-9f2731,2023-08,0.0,0.0,NoChange
A-9f2731,2023-09,0.0,0.0,NoChange
A-9f2731,2023-10,0.0,0.0,NoChange
A-9f2731,2023-11,0.0,0.0,NoChange
A-9f2731,2023-12,0.0,0.0,NoChange
A-9f2731,2024-01,0.0,0.0,NoChange
A-9f2731,2024-02,0.0,0.0,NoChange
A-9f2731,2024-03,0.0,0.0,NoChange
A-9f2731,2024-04,0.0,0.0,NoChange
A-9f2731,2024-05,0.0,0.0,NoChange
A-9f2731,2024-06,0.0,0.0,NoChange
A-9f2731,2024-07,0.0,0.0,NoChange
A-9f2731,2024-08,0.0,0.0,NoChange
A-9f2731,2024-09,0.0,0.0,NoChange
A-9f2731,2024-10,0.0,0.0,NoChange
A-9f2731,2024-11,3613.0,0.0,New
A-9f2731,2024-12,0.0,3613.0,Churn
A-9f9299,2023-01,0.0,,Inactive
A-9f9299,2023-02,0.0,0.0,NoChange
A-9f9299,2023-03,0.0,0.0,NoChange
A-9f9299,2023-04,0.0,0.0,NoChange
A-9f9299,2023-05,0.0,0.0,NoChange
A-9f9299,2023-06,0.0,0.0,NoChange
A-9f9299,2023-07,0.0,0.0,NoChange
A-9f9299,2023-08,0.0,0.0,NoChange
A-9f9299,2023-09,0.0,0.0,NoChange
A-9f9299,2023-10,0.0,0.0,NoChange
A-9f9299,2023-11,12516.0,0.0,New
A-9f9299,2023-12,0.0,12516.0,Churn
A-9f9299,2024-01,0.0,0.0,NoChange
A-9f9299,2024-02,0.0,0.0,NoChange
A-9f9299,2024-03,532.0,0.0,New
A-9f9299,2024-04,532.0,532.0,NoChange
A-9f9299,2024-05,0.0,532.0,Churn
A-9f9299,2024-06,5572.0,0.0,New
A-9f9299,2024-07,7672.0,5572.0,Expansion
A-9f9299,2024-08,5572.0,7672.0,Contraction
A-9f9299,2024-09,0.0,5572.0,Churn
A-9f9299,2024-10,6731.0,0.0,New
A-9f9299,2024-11,3276.0,6731.0,Contraction
A-9f9299,2024-12,0.0,3276.0,Churn
A-a09355,2023-01,0.0,,Inactive
A-a09355,2023-02,0.0,0.0,NoChange
A-a09355,2023-03,0.0,0.0,NoChange
A-a09355,2023-04,0.0,0.0,NoChange
A-a09355,2023-05,0.0,0.0,NoChange
A-a09355,2023-06,0.0,0.0,NoChange
A-a09355,2023-07,0.0,0.0,NoChange
A-a09355,2023-08,0.0,0.0,NoChange
A-a09355,2023-09,0.0,0.0,NoChange
A-a09355,2023-10,0.0,0.0,NoChange
A-a09355,2023-11,0.0,0.0,NoChange
A-a09355,2023-12,0.0,0.0,NoChange
A-a09355,2024-01,0.0,0.0,NoChange
A-a09355,2024-02,0.0,0.0,NoChange
A-a09355,2024-03,0.0,0.0,NoChange
A-a09355,2024-04,0.0,0.0,NoChange
A-a09355,2024-05,0.0,0.0,NoChange
A-a09355,2024-06,0.0,0.0,NoChange
A-a09355,2024-07,0.0,0.0,NoChange
A-a09355,2024-08,266.0,0.0,New
A-a09355,2024-09,6705.0,266.0,Expansion
A-a09355,2024-10,6258.0,6705.0,Contraction
A-a09355,2024-11,16165.0,6258.0,Expansion
A-a09355,2024-12,4746.0,16165.0,Contraction
A-a0ca4e,2023-01,0.0,,Inactive
A-a0ca4e,2023-02,0.0,0.0,NoChange
A-a0ca4e,2023-03,0.0,0.0,NoChange
A-a0ca4e,2023-04,0.0,0.0,NoChange
A-a0ca4e,2023-05,0.0,0.0,NoChange
A-a0ca4e,2023-06,0.0,0.0,NoChange
A-a0ca4e,2023-07,0.0,0.0,NoChange
A-a0ca4e,2023-08,0.0,0.0,NoChange
A-a0ca4e,2023-09,0.0,0.0,NoChange
A-a0ca4e,2023-10,0.0,0.0,NoChange
A-a0ca4e,2023-11,0.0,0.0,NoChange
A-a0ca4e,2023-12,0.0,0.0,NoChange
A-a0ca4e,2024-01,0.0,0.0,NoChange
A-a0ca4e,2024-02,0.0,0.0,NoChange
A-a0ca4e,2024-03,2388.0,0.0,New
A-a0ca4e,2024-04,0.0,2388.0,Churn
A-a0ca4e,2024-05,418.0,0.0,New
A-a0ca4e,2024-06,0.0,418.0,Churn
A-a0ca4e,2024-07,0.0,0.0,NoChange
A-a0ca4e,2024-08,5713.0,0.0,New
A-a0ca4e,2024-09,2401.0,5713.0,Contraction
A-a0ca4e,2024-10,539.0,2401.0,Contraction
A-a0ca4e,2024-11,0.0,539.0,Churn
A-a0ca4e,2024-12,5174.0,0.0,New
A-a1b80b,2023-01,0.0,,Inactive
A-a1b80b,2023-02,0.0,0.0,NoChange
A-a1b80b,2023-03,0.0,0.0,NoChange
A-a1b80b,2023-04,0.0,0.0,NoChange
A-a1b80b,2023-05,0.0,0.0,NoChange
A-a1b80b,2023-06,0.0,0.0,NoChange
A-a1b80b,2023-07,0.0,0.0,NoChange
A-a1b80b,2023-08,0.0,0.0,NoChange
A-a1b80b,2023-09,0.0,0.0,NoChange
A-a1b80b,2023-10,0.0,0.0,NoChange
A-a1b80b,2023-11,0.0,0.0,NoChange
A-a1b80b,2023-12,0.0,0.0,NoChange
A-a1b80b,2024-01,0.0,0.0,NoChange
A-a1b80b,2024-02,0.0,0.0,NoChange
A-a1b80b,2024-03,13532.0,0.0,New
A-a1b80b,2024-04,3906.0,13532.0,Contraction
A-a1b80b,2024-05,0.0,3906.0,Churn
A-a1b80b,2024-06,3545.0,0.0,New
A-a1b80b,2024-07,2486.0,3545.0,Contraction
A-a1b80b,2024-08,1568.0,2486.0,Contraction
A-a1b80b,2024-09,9552.0,1568.0,Expansion
A-a1b80b,2024-10,0.0,9552.0,Churn
A-a1b80b,2024-11,0.0,0.0,NoChange
A-a1b80b,2024-12,0.0,0.0,NoChange
A-a1bbb6,2023-01,0.0,,Inactive
A-a1bbb6,2023-02,0.0,0.0,NoChange
A-a1bbb6,2023-03,0.0,0.0,NoChange
A-a1bbb6,2023-04,1029.0,0.0,New
A-a1bbb6,2023-05,5572.0,1029.0,Expansion
A-a1bbb6,2023-06,3184.0,5572.0,Contraction
A-a1bbb6,2023-07,245.0,3184.0,Contraction
A-a1bbb6,2023-08,1791.0,245.0,Expansion
A-a1bbb6,2023-09,0.0,1791.0,Churn
A-a1bbb6,2023-10,0.0,0.0,NoChange
A-a1bbb6,2023-11,0.0,0.0,NoChange
A-a1bbb6,2023-12,2189.0,0.0,New
A-a1bbb6,2024-01,0.0,2189.0,Churn
A-a1bbb6,2024-02,392.0,0.0,New
A-a1bbb6,2024-03,0.0,392.0,Churn
A-a1bbb6,2024-04,0.0,0.0,NoChange
A-a1bbb6,2024-05,0.0,0.0,NoChange
A-a1bbb6,2024-06,0.0,0.0,NoChange
A-a1bbb6,2024-07,0.0,0.0,NoChange
A-a1bbb6,2024-08,0.0,0.0,NoChange
A-a1bbb6,2024-09,0.0,0.0,NoChange
A-a1bbb6,2024-10,0.0,0.0,NoChange
A-a1bbb6,2024-11,0.0,0.0,NoChange
A-a1bbb6,2024-12,0.0,0.0,NoChange
A-a2485e,2023-01,0.0,,Inactive
A-a2485e,2023-02,0.0,0.0,NoChange
A-a2485e,2023-03,0.0,0.0,NoChange
A-a2485e,2023-04,0.0,0.0,NoChange
A-a2485e,2023-05,0.0,0.0,NoChange
A-a2485e,2023-06,0.0,0.0,NoChange
A-a2485e,2023-07,0.0,0.0,NoChange
A-a2485e,2023-08,0.0,0.0,NoChange
A-a2485e,2023-09,0.0,0.0,NoChange
A-a2485e,2023-10,0.0,0.0,NoChange
A-a2485e,2023-11,0.0,0.0,NoChange
A-a2485e,2023-12,0.0,0.0,NoChange
